wn_synset,bn:id,pos,lemmata EN,definition,lemmata IT,is it related to music?
,bn:00272026n,,"capoeira_music, capoeira_songs, corrido, ladainha, capoeira_song","In capoeira, music sets the rhythm, the style of play, and the energy of a game.",ladainha,YES
,bn:00055934n,,morris_dancer,Someone who does a morris dance,ballerino_morris,YES
,bn:00441578n,,moodbar,Moodbar is a computer visualization used for navigating within a piece of music or any other recording on a digital audio track.,moodbar,YES
,bn:00453911n,,"holy_minimalism, sacred_minimalism, spiritual_minimalism, mystic_minimalism","Holy minimalism, mystic minimalism, spiritual minimalism, or sacred minimalism are terms, sometimes pejorative, used to describe the musical works of a number of late-twentieth-century composers of Western classical music.",minimalismo_spirituale,YES
,bn:00453911n,,"holy_minimalism, sacred_minimalism, spiritual_minimalism, mystic_minimalism","Holy minimalism, mystic minimalism, spiritual minimalism, or sacred minimalism are terms, sometimes pejorative, used to describe the musical works of a number of late-twentieth-century composers of Western classical music.",minimalismo_mistico,YES
,bn:00016741n,,"caterwaul, cat_communication, feline_behaviour, olfactory_communication_in_cats, catfight, cat-specific_body_language, merow, cat_behavior, language_of_cats, cat_behaviour, feline_ethology, cat_grooming, cat_kneading, behavior_of_cats, feline_behavior, mreow, left-righting",The yowling sound made by a cat in heat,comunicazione_dei_gatti,YES
,bn:00016741n,,"caterwaul, cat_communication, feline_behaviour, olfactory_communication_in_cats, catfight, cat-specific_body_language, merow, cat_behavior, language_of_cats, cat_behaviour, feline_ethology, cat_grooming, cat_kneading, behavior_of_cats, feline_behavior, mreow, left-righting",The yowling sound made by a cat in heat,comportamento_felino,YES
,bn:00016741n,,"caterwaul, cat_communication, feline_behaviour, olfactory_communication_in_cats, catfight, cat-specific_body_language, merow, cat_behavior, language_of_cats, cat_behaviour, feline_ethology, cat_grooming, cat_kneading, behavior_of_cats, feline_behavior, mreow, left-righting",The yowling sound made by a cat in heat,comunicazione_olfattiva_nei_gatti,YES
,bn:00016741n,,"caterwaul, cat_communication, feline_behaviour, olfactory_communication_in_cats, catfight, cat-specific_body_language, merow, cat_behavior, language_of_cats, cat_behaviour, feline_ethology, cat_grooming, cat_kneading, behavior_of_cats, feline_behavior, mreow, left-righting",The yowling sound made by a cat in heat,etologia_felina,YES
,bn:00016741n,,"caterwaul, cat_communication, feline_behaviour, olfactory_communication_in_cats, catfight, cat-specific_body_language, merow, cat_behavior, language_of_cats, cat_behaviour, feline_ethology, cat_grooming, cat_kneading, behavior_of_cats, feline_behavior, mreow, left-righting",The yowling sound made by a cat in heat,strigliatura_dei_gatti,YES
,bn:00958626n,,"memphis_blues, list_of_memphis_blues_musicians","The Memphis blues is a style of blues music created from the 1910s to the 1930s by musicians in the Memphis area, such as Frank Stokes, Sleepy John Estes, Furry Lewis and Memphis Minnie.",lista_di_musicisti_memphis_blues,YES
,bn:00172823n,,"mastering_engineer, mastering_engineers","A mastering engineer is a person skilled in the practice of taking audio that has been previously mixed in either the analog or digital domain as mono, stereo, or multichannel formats and preparing it for use in distribution, whether by physical media such as a CD, vinyl record, or as some method of streaming audio.",specialista_nel_mastering,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolinista,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_bresciano,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_fiorentino,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",età_dell'oro_del_mandolino,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_genovese,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",bandolim_brasiliano,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",bandolim,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",famiglia_dei_mandolini,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_milanese,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_toscano,YES
,bn:00053162n,,"mandolin, brescian_mandolin, florentine_mandolin, golden_age_of_the_mandolin, genoese_mandolin, brazilian_bandolim, bandolim, mandolin_family, lombardian_mandolin, mandolins, mandolinist, mandolino, neapolitan_mandolin, milanese_mandolin, tuscan_mandolin, flat-backed_mandolin, archtop_mandolin, cremonese_mandolin","A stringed instrument related to the lute, usually played with a plectrum",mandolino_cremones,YES
,bn:00503628n,,lytavry,The lytavry are a bass drum similar to the kettle drums or timpani used in Ukraine.,lytavry,YES
,bn:00962612n,,"louisiana_blues, list_of_louisiana_blues_musicians",Louisiana blues is a genre of blues music that developed in the period after World War II in the state of Louisiana.,lista_di_musicisti_lousiana_blues,YES
,bn:00052380n,,"lute, lutanists, arcicalascione, electric_lute, catlin, catling, lutists, renaissance_lute, lutenists, catline, liuto, calascione, lutes, leuto, catleen","Chordophone consisting of a plucked instrument having a pear-shaped body, a usually bent neck, and a fretted fingerboard",liuto_elettrico,YES
,bn:00052380n,,"lute, lutanists, arcicalascione, electric_lute, catlin, catling, lutists, renaissance_lute, lutenists, catline, liuto, calascione, lutes, leuto, catleen","Chordophone consisting of a plucked instrument having a pear-shaped body, a usually bent neck, and a fretted fingerboard",liuto_rinascimentale,YES
,bn:00000972n,,"acoustic_delay_line, sonic_delay_line",A delay line based on the time of propagation of sound waves,linea_di_ritardo_sonica,YES
,bn:00460048n,,"choirbook, choir_book, choir-book",A Choirbook is a large format manuscript used by choirs in churches or cathedrals during the Middle Ages and Renaissance.,libro_del_coro,YES
,bn:00080039n,,violin_lesson,A less in playing the violin,lezione_di_violino,YES
,bn:00056450n,,"music_lesson, music_lessons, music_lesson_as_child_development_tool, benefits_of_music_lessons",A lesson in performing music,lezione_di_musica_come_strumento_per_lo_sviluppo_del_bambino,YES
,bn:00056450n,,"music_lesson, music_lessons, music_lesson_as_child_development_tool, benefits_of_music_lessons",A lesson in performing music,i_benefici_delle_lezioni_di_musica,YES
,bn:00930163n,,"punk_jazz, jazz_punk, jazzcore, swing_punk, thrash_jazz",Punk jazz is a music genre that describes the amalgamation of elements of the jazz tradition with the instrumentation or conceptual heritage of punk rock.,trash_jazz,YES
,bn:00930163n,,"punk_jazz, jazz_punk, jazzcore, swing_punk, thrash_jazz",Punk jazz is a music genre that describes the amalgamation of elements of the jazz tradition with the instrumentation or conceptual heritage of punk rock.,swing_jazz,YES
,bn:00489853n,,"orchestral_jazz, symphonic_jazz",Orchestral jazz is a jazz genre that developed in New York City in the 1920s.,jazz_sinfonico,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_armonico,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_melodico,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_minore,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_semplice,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_composto,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervalli_semplici_e_composti,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_perfetto,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_imperfetto,YES
,bn:00047232n,,"interval, musical_interval, harmonic_interval, music_intervals, melodic_interval, vertical, minor_interval, musical_ratio, sixth_interval, twelfth, simple_interval, root, compound_intervals, simple_and_compound_intervals, interval_quality, interval_name, interval_number, musical_intervals, compound_interval, perfect_intervals, imperfect_interval, major_interval, intervals, interval_strength, interval_root, perfect_interval, interval_pairs, ratio",The difference in pitch between two notes,intervallo_maggiore,YES
,bn:00235272n,,"interpolation, replayed_sample, popular_music_interpolation","In popular music, interpolation refers to using a melody — or portions of a melody — from a previously recorded song but re-recording the melody instead of sampling it.",interpolazione_della_musica_popolare,YES
,bn:00057867n,,"noise_pollution, sound_pollution, noise, lombard_vocal_response, noise_disturbance, community_noise, effects_of_noise_pollution_on_wildlife, voice_or_noise_radiation",Annoying and potentially harmful environmental noise,gli_effetti_dell'inquinamento_acustico_sulla_fauna_selvatica,YES
,bn:00192089n,,"gay_anthem, queer_anthem, lgbt_anthem, list_of_gay_anthems","A gay anthem is a popular song that has become widely popular among, or has become identified with, the gay community, although some of these songs may also become anthems for the rest of the LGBT community.",lista_di_inni_gay,YES
,bn:00640078n,,"stadium_anthem, arena_anthem, sports_anthem, hockey_anthem, baseball_anthem",Stadium anthems or sports anthems or arena anthems are a musical genre identifying songs that are played over the public address systems at stadiums and arenas during breaks in the action to rally the fans.,inni_dello_stadio,YES
,bn:00640078n,,"stadium_anthem, arena_anthem, sports_anthem, hockey_anthem, baseball_anthem",Stadium anthems or sports anthems or arena anthems are a musical genre identifying songs that are played over the public address systems at stadiums and arenas during breaks in the action to rally the fans.,inni_sportivi,YES
,bn:00640078n,,"stadium_anthem, arena_anthem, sports_anthem, hockey_anthem, baseball_anthem",Stadium anthems or sports anthems or arena anthems are a musical genre identifying songs that are played over the public address systems at stadiums and arenas during breaks in the action to rally the fans.,inni_dell'arena,YES
,bn:00642480n,,"indie_rock, indie_punk, independent_rock, indie-rock, indie_rock_and_roll, indie-electro, dark_indie, indietronic, 1970s_indie_rock, 1990s_indie_rock, 1980s_indie_rock, indie_electronic, slacker_rock, 2000s_indie_rock, indie_rock_music, electro-indie",Indie rock is a loosely-defined genre of rock music that originated in the United Kingdom in the 1970s.,dark_indie,YES
,bn:00642480n,,"indie_rock, indie_punk, independent_rock, indie-rock, indie_rock_and_roll, indie-electro, dark_indie, indietronic, 1970s_indie_rock, 1990s_indie_rock, 1980s_indie_rock, indie_electronic, slacker_rock, 2000s_indie_rock, indie_rock_music, electro-indie",Indie rock is a loosely-defined genre of rock music that originated in the United Kingdom in the 1970s.,musica_indie_rock,YES
,bn:00302561n,,"indie_folk, lo-fi_indie, alternative_folk_music, alternative_folk, nu_folk",Indie folk is a music genre that arose in the 1990s among musicians from indie rock scenes influenced by folk music.,musica_folk_alternativ,YES
,bn:00967647n,,"illbient, list_of_illbient_musicians",Illbient is a genre of electronic music.,lista_di_musicisti_illbient,YES
,bn:00496344n,,"humppa, finnish_humppa",Humppa is a type of music from Finland.,humppa_finlandese,YES
,bn:00043180n,,"hula, hula-hula, hawaiian_dancing, hula_dance, ʻauana, hula_kahiko, hula_'auana, 'auana, hula_ʻauana, dance_in_hawaii, hawaiian_dance, kumu_hula, mele_hula_pahu",A Polynesian rain dance performed by a woman,danza_alle_hawaii,YES
,bn:00425888n,,"new_zealand_hip_hop, nz_hip_hop, new_zealand_rap",New Zealand Hip Hop derives from the wider hip hop cultural movement originating amongst African Americans in the United States.,rap_neozelandese,YES
,bn:00403520n,,"israeli_hip_hop, hebrew_hip_hop, israeli_rap, hebrew_rap, israeli_hop_hop, shai_haddad, israeli_hiphop",Israeli hip hop refers to hip hop and rap music in Israel.,hip_hop_ebraico,YES
,bn:00029294n,,"dynamic_headroom, headroom",The capacity of a system to reproduce loud sounds without distortion,headroom_dinamico,YES
,bn:00029294n,,"dynamic_headroom, headroom",The capacity of a system to reproduce loud sounds without distortion,headroom,YES
,bn:00042678n,,halloo,A shout to attract attention,hei,YES
,bn:00125517n,,guban,"The term guban refers collectively to a small drum and paiban, which are played simultaneously, by a single player, in traditional Chinese music.",guban,YES
,bn:00161617n,,"traditional_black_gospel, traditional_black_gospel_music","Traditional black gospel is music that is written to express either personal or a communal belief regarding African American Christian life, as well as to give a Christian alternative to mainstream secular music.",musica_gospel_nera_tradizionale,YES
,bn:00228109n,,"goema, ghomma","Goema, also written Ghomma and Gomma, is a type of hand drum used in the Cape Minstrel Carnival and in Cape Jazz in Cape Town.",goema,YES
,bn:00228109n,,"goema, ghomma","Goema, also written Ghomma and Gomma, is a type of hand drum used in the Cape Minstrel Carnival and in Cape Jazz in Cape Town.",ghomma,YES
,bn:00040867n,,gobble,The characteristic sound made by a turkey cock,glu_glu,YES
,bn:00959751n,,"glam_metal, pop_metal, hair_metal, hair_band, hair_bands, big_hair_band, 80's_metal, post-glam_metal, heavy_glam_rock, light_metal, west_coast_metal, sleaze_metal, pop-metal, new_wave_metal, glitter_metal, big_hair, bubblegum_metal, glam_metal_revival","Glam metal, also known as hair metal or pop metal, is a subgenre of heavy metal, which features pop-influenced hooks and guitar riffs, and borrows heavily from the fashion and image of 1970s glam rock.",post-glam_metal,YES
,bn:00959751n,,"glam_metal, pop_metal, hair_metal, hair_band, hair_bands, big_hair_band, 80's_metal, post-glam_metal, heavy_glam_rock, light_metal, west_coast_metal, sleaze_metal, pop-metal, new_wave_metal, glitter_metal, big_hair, bubblegum_metal, glam_metal_revival","Glam metal, also known as hair metal or pop metal, is a subgenre of heavy metal, which features pop-influenced hooks and guitar riffs, and borrows heavily from the fashion and image of 1970s glam rock.",heavy_glam_rock,YES
,bn:00959751n,,"glam_metal, pop_metal, hair_metal, hair_band, hair_bands, big_hair_band, 80's_metal, post-glam_metal, heavy_glam_rock, light_metal, west_coast_metal, sleaze_metal, pop-metal, new_wave_metal, glitter_metal, big_hair, bubblegum_metal, glam_metal_revival","Glam metal, also known as hair metal or pop metal, is a subgenre of heavy metal, which features pop-influenced hooks and guitar riffs, and borrows heavily from the fashion and image of 1970s glam rock.",metal-della_costa_occidentale,YES
,bn:00959751n,,"glam_metal, pop_metal, hair_metal, hair_band, hair_bands, big_hair_band, 80's_metal, post-glam_metal, heavy_glam_rock, light_metal, west_coast_metal, sleaze_metal, pop-metal, new_wave_metal, glitter_metal, big_hair, bubblegum_metal, glam_metal_revival","Glam metal, also known as hair metal or pop metal, is a subgenre of heavy metal, which features pop-influenced hooks and guitar riffs, and borrows heavily from the fashion and image of 1970s glam rock.",new_wave_metal,YES
,bn:00066583n,,record_jacket,The jacket for a phonograph record,giacca_del_disco,YES
,bn:00066583n,,record_jacket,The jacket for a phonograph record,giacca_del_vinile,YES
,bn:00199572n,,"latin_freestyle, freestyle_music, freestyle, new_school_freestyle_house, freestyle_house, old_school_freestyle_house, freestylemusic, miami_freestyle",Latin freestyle or simply freestyle music is a form of electronic dance music that emerged in the New York metropolitan area in the 1980s.,freestyle_latino,YES
,bn:00034575n,,finger_hole,One of a series of holes in a woodwind instrument; pitch changes when a finger covers it,foro_per_le_dita,YES
,bn:00305558n,,"formalism, musical_formalism, formalism_in_music","In music theory and especially in the branch of study called the aesthetics of music, formalism is the concept that a composition's meaning is entirely determined by its form.",formalismo_musicale,YES
,bn:00305558n,,"formalism, musical_formalism, formalism_in_music","In music theory and especially in the branch of study called the aesthetics of music, formalism is the concept that a composition's meaning is entirely determined by its form.",formalismo_in_musica,YES
,bn:00751975n,,"incomplete_repetition, aabc_form","Incomplete repetition is a musical form featuring two large sections, the second being a partial or incomplete re-presentation or repetition of the first.",forma_aabc,YES
,bn:00751975n,,"incomplete_repetition, aabc_form","Incomplete repetition is a musical form featuring two large sections, the second being a partial or incomplete re-presentation or repetition of the first.",ripetizione_incompleta,YES
,bn:00490300n,,foot_drum,"For another term, see footed drum A foot drum is any type of drum that is typically played by striking it with the bare foot or pedal and beater combination.",foot_drum,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,paura_dei_suoni,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,avversione_per_i_suoni,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,paura_dei_rumori,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,ipersensibilità_ai_suoni,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,paura_delle_voci,YES
,bn:00000988n,,"phonophobia, acousticophobia, sonophobia, fear_of_sounds, phonophobe, aversion_to_sounds, ligyrophobia, fear_of_noise, hypersensitivity_to_sounds, fear_of_voices, fear_of_loud_sounds, phono_phobia, phonobia",A morbid fear of sounds including your own voice,paura_dei_rumori_forti,YES
,bn:00966475n,,"roots_revival, popularization_of_traditional_music, folk_revival, popularization_of_folk_music, folk_&_blues_revival, folk_music_revival",A roots revival is a trend which includes young performers popularizing the traditional musical styles of their ancestors.,roots_revival,YES
,bn:00966475n,,"roots_revival, popularization_of_traditional_music, folk_revival, popularization_of_folk_music, folk_&_blues_revival, folk_music_revival",A roots revival is a trend which includes young performers popularizing the traditional musical styles of their ancestors.,diffusione_della_musica_tradizionale,YES
,bn:00966475n,,"roots_revival, popularization_of_traditional_music, folk_revival, popularization_of_folk_music, folk_&_blues_revival, folk_music_revival",A roots revival is a trend which includes young performers popularizing the traditional musical styles of their ancestors.,diffusione_della_musica_folk,YES
,bn:00472637n,,"electric_folk, british_folk-rock, british_folk_rock","British folk rock is a form of folk rock which developed in the United Kingdom from the mid 1960s, and was at its most significant in the 1970s.",folk-rock_britannico,YES
,bn:00501816n,,floyara,The floyara is a more perfected form of the sopilka.,floyara,YES
,bn:00035011n,,"gypsy_dancing, flamenco",A style of dancing characteristic of the Andalusian Gypsies; vigorous and rhythmic with clapping and stamping of feet,danza_gypsy,YES
,bn:00544184n,,"philosophy_of_music, philosopher_of_music, music_philosophy, musical_philosophy","Philosophy of music is the study of ""fundamental questions about the nature of music and our experience of it"".",filosofo_della_music,YES
,bn:00449188n,,"cape_breton_fiddling, cape_breton_fiddle, cape_breton_fiddle_music, cape_breton_fiddler, list_of_cape_breton_fiddlers",Cape Breton fiddling is a regional violin style which falls within the Celtic music idiom.,suonare_il_violino_di_cape_breton,YES
,bn:00449188n,,"cape_breton_fiddling, cape_breton_fiddle, cape_breton_fiddle_music, cape_breton_fiddler, list_of_cape_breton_fiddlers",Cape Breton fiddling is a regional violin style which falls within the Celtic music idiom.,violino_di_cape_breton,YES
,bn:00449188n,,"cape_breton_fiddling, cape_breton_fiddle, cape_breton_fiddle_music, cape_breton_fiddler, list_of_cape_breton_fiddlers",Cape Breton fiddling is a regional violin style which falls within the Celtic music idiom.,lista_di_violinisti_di_cape_breton,YES
,bn:00012796n,,brass_family,(music) the family of brass instruments,famiglia_di_ottoni,YES
,bn:00416224n,,"aesthetics_of_music, musical_aesthetics, musical_ontology, aesthetics, esthetics_of_music, music_aesthetics","Aesthetics of music is a branch of philosophy that deals with the nature of art, beauty and taste in music, and with the creation or appreciation of beauty in music.",ontologia_musicale,YES
,bn:00898369n,,"electronic_body_music, industrial_dance, ebm, indust_dance, ebm_music, industrial_dance_music, old-school_ebm, techno_body_music",Electronic body music is a genre of electronic music that combines elements of industrial music with dance music.,musica_dance_industriale,YES
,bn:00898369n,,"electronic_body_music, industrial_dance, ebm, indust_dance, ebm_music, industrial_dance_music, old-school_ebm, techno_body_music",Electronic body music is a genre of electronic music that combines elements of industrial music with dance music.,techno_body_music,YES
,bn:00210818n,,"historical_editions, complete_works, monuments, historical_edition, monumental_editions, collected_works","Historical editions form part of a category of printed music, which generally consists of classical music and opera from a past repertory, where the term can apply to several different types of published music.",antologia,YES
,bn:00952705n,,"east_coast_hip_hop, east_coast_rap, new_york_hip-hop, list_of_east_coast_hip_hop_artists, east_coast_hip-hop, new_york_rap, east_coast_rapper, new_york_hip_hop, dunn_language, east_coast_renaissance",East Coast hip hop is a regional subgenre of hip hop music that originated in New York City during the 1970s.,lista_degli_artisti_hip_hop_della_east_coast,YES
,bn:00952705n,,"east_coast_hip_hop, east_coast_rap, new_york_hip-hop, list_of_east_coast_hip_hop_artists, east_coast_hip-hop, new_york_rap, east_coast_rapper, new_york_hip_hop, dunn_language, east_coast_renaissance",East Coast hip hop is a regional subgenre of hip hop music that originated in New York City during the 1970s.,rap_newyorkese,YES
,bn:00952705n,,"east_coast_hip_hop, east_coast_rap, new_york_hip-hop, list_of_east_coast_hip_hop_artists, east_coast_hip-hop, new_york_rap, east_coast_rapper, new_york_hip_hop, dunn_language, east_coast_renaissance",East Coast hip hop is a regional subgenre of hip hop music that originated in New York City during the 1970s.,rapper_della_east_coast,YES
,bn:00952705n,,"east_coast_hip_hop, east_coast_rap, new_york_hip-hop, list_of_east_coast_hip_hop_artists, east_coast_hip-hop, new_york_rap, east_coast_rapper, new_york_hip_hop, dunn_language, east_coast_renaissance",East Coast hip hop is a regional subgenre of hip hop music that originated in New York City during the 1970s.,dunn_language,YES
,bn:00952705n,,"east_coast_hip_hop, east_coast_rap, new_york_hip-hop, list_of_east_coast_hip_hop_artists, east_coast_hip-hop, new_york_rap, east_coast_rapper, new_york_hip_hop, dunn_language, east_coast_renaissance",East Coast hip hop is a regional subgenre of hip hop music that originated in New York City during the 1970s.,rinascimento_della_east_coast,YES
,bn:00028906n,,"drumhead, head, drum_skin, drumskin, drumheads, drum_head",A membrane that is stretched taut over a drum,drum_skin,YES
,bn:00028906n,,"drumhead, head, drum_skin, drumskin, drumheads, drum_head",A membrane that is stretched taut over a drum,pelle_del_tamburo,YES
,bn:00964189n,,"dream_pop, dream-pop, dreampop, dream, dream_rock",Dream pop is a subgenre of alternative rock and neo-psychedelia that developed in the 1980s.,dream_rock,YES
